,sample_id,cell_label,cell_area,nucleus_count,nucleus_area,nucleus_frac,mito_frac,glycogen_frac,er_frac,cyto_frac
0,853,1,5993051,1,1633800,0.2726157344564563,0.181672573785873,0.09767312175384457,0.030578081181021153,0.41746048882280495
1,853,2,2049193,0,0,0.0,0.25843588183250676,0.09222801366196351,0.03704580290875481,0.6122903015967749
2,853,3,2517068,0,0,0.0,0.15564815888962874,0.11676959065070948,0.025897591960169532,0.7016846584994922
3,853,4,6537164,2,1351689,0.20676993876855468,0.13798430022560243,0.0944189253933357,0.029494135377359357,0.5313327002351479
4,853,5,2528163,0,0,0.0,0.21958512959805201,0.11527619065701064,0.020078214893580835,0.6450604648513565
5,853,6,12053049,2,2791968,0.23163997756916113,0.13322537724686923,0.19199158652719325,0.022286477056552248,0.42085658160022416
6,853,7,5374082,0,0,0.0,0.21337504712432748,0.16899890995336506,0.03801449252169952,0.579611550400608
7,853,8,10486672,0,0,0.0,0.0,0.0,0.0,1.0
8,853,9,7430970,1,1600008,0.21531617002894643,0.11986645081328548,0.03912113761729626,0.02059313925369097,0.6051031022867809
9,853,10,4246217,1,509209,0.11992062581822832,0.11171897244064541,0.06682866184182297,0.021678355109972007,0.6798533847893313
10,853,11,5189598,1,704146,0.13568411271932818,0.17646125961972392,0.08564786713730042,0.03731618518428595,0.5648905753393616
11,853,12,790038,0,0,0.0,0.1173285335642083,0.10461142375430042,0.018057359266263142,0.7600026834152281
12,853,13,7678676,0,0,0.0,0.18605915915712554,0.12210282085088628,0.04232891191137639,0.6495091080806118
13,853,14,7302439,1,2031349,0.27817404568528403,0.15201647011361547,0.17108790638305915,0.021998129665992416,0.37672344815204895
14,853,15,7403863,0,0,0.0,0.24185374580810046,0.1513000713276299,0.04157262229190357,0.5652735605723661
15,853,16,9204567,1,1566550,0.17019268804279442,0.19113989827006528,0.18178497695763418,0.033142460693696946,0.4237399760358092
16,853,17,733938,0,0,0.0,0.15583741405949822,0.09637598816248784,0.02292700473336985,0.7248595930446441
17,853,18,4671890,1,614537,0.13153926997425025,0.2539903550811342,0.069055778282451,0.033764921691221327,0.5116496749709433
18,853,19,480681,0,0,0.0,0.2664906663670917,0.13715541076098287,0.05154145888853522,0.5448124639833902
19,853,20,6343812,1,1543090,0.24324333697152437,0.14732545668125097,0.07905120769657108,0.022137635856800297,0.5082423627938533
20,853,21,8025004,0,0,0.0,0.23448137845164937,0.10450549308137416,0.050481843996588664,0.6105312844703878
21,853,22,1260898,0,0,0.0,0.20794703457377203,0.13083691147103096,0.017514501569516328,0.6437015523856807
22,853,23,18453407,2,3423483,0.18552037572248853,0.1425266347834847,0.17916518071703508,0.026572870798330085,0.4662149379786616
23,853,24,6985197,0,0,0.0,0.1872322283823921,0.25948573819750537,0.022971721484734073,0.5303103119353685
24,853,25,20123518,2,3421367,0.1700183337724547,0.1667585160805382,0.07284755081094667,0.033701711599333675,0.5566738877367268
25,853,26,3248259,1,1196594,0.36838010762072854,0.13355431324903586,0.03514374931309357,0.03186414630114163,0.43105768351600043
26,853,27,1134618,0,0,0.0,0.17200150182704663,0.07823690440306781,0.045970538101810475,0.7037910556680751
27,853,28,12855673,2,2254701,0.17538568381445296,0.13679423862134638,0.10707280746795597,0.028731362410976072,0.5520159076852686
28,853,29,7993096,1,1317394,0.16481648662795992,0.0649858327736837,0.16270466412514,0.024001713478732145,0.5834913029944843
29,853,30,4499178,0,0,0.0,0.10368960730160043,0.3319846425280351,0.018822771626283735,0.5455029785440807
30,853,31,4688201,1,1441396,0.30745183493625805,0.12454244175964299,0.06707327608180622,0.022478985009388462,0.47845346221290425
31,853,32,12725291,1,1748109,0.137372811356534,0.16569216373912393,0.16837218103696017,0.02911642649272225,0.49944641737465967
32,853,33,5470666,1,940718,0.17195675992648793,0.16919713248807366,0.05968542038574463,0.03501931940279301,0.5641413677969008
33,853,34,4067505,1,1559591,0.38342694108550573,0.14572077969172748,0.042426991484952076,0.028889208495133996,0.3995360792426807
34,853,35,5975692,1,742820,0.1243069421917997,0.19862168264361685,0.16364665381013613,0.022615121395145533,0.4908095999593018
35,853,36,3469026,1,941947,0.27153068325230195,0.13508777391694382,0.07549957826779044,0.019128135678429622,0.4987538288845342
36,853,37,1298108,0,0,0.0,0.027451490939120627,0.5094144709068891,0.019300397193453857,0.4438336409605364
37,853,38,6066631,1,1653510,0.2725581958091732,0.1890424850299944,0.07436878887145106,0.03063528999868296,0.4333952402906984
38,853,39,12208159,2,3653774,0.29928951613425087,0.12502532118069562,0.17694191237188178,0.023959714155099062,0.37478353615807264
39,853,40,473958,0,0,0.0,0.1379215035931454,0.1789441258508138,0.026019183134370558,0.6571151874216703
40,853,41,11372936,1,2433018,0.21393051011629716,0.15457916935433383,0.16623886743053862,0.03437283037555122,0.4308786227232792
41,853,42,10480202,1,1220831,0.11648926232528724,0.2242271666137733,0.1322105241864613,0.03513634565440628,0.4919367012200719
42,853,43,9085506,1,1875781,0.20645861661419848,0.18610509970495864,0.07732150526343827,0.03534277562526512,0.49477200279213945
43,853,44,4089665,1,575124,0.14062863339662296,0.19504800515445642,0.07075224987865754,0.04359721395273207,0.549973897617531
44,853,45,5708874,0,0,0.0,0.2117491119965163,0.29528012003768167,0.026713674185137034,0.466257093780665
45,853,46,16145959,1,785094,0.04862479831640846,0.20790521021389935,0.21707270531282782,0.03366718570262689,0.4927301004542375
46,853,47,6297414,0,0,0.0,0.1645740616703936,0.2010861918876542,0.031607577332536815,0.6027321691094154
47,853,48,2605038,0,0,0.0,0.07434363721373738,0.16560103921708627,0.02342652967058446,0.7366287938985919
48,853,49,6464137,1,1586832,0.2454824209326009,0.10906359193810404,0.14551841955082326,0.01845366210524313,0.48148190547322867
49,853,50,1107552,0,0,0.0,0.1859352879142469,0.1516940062407905,0.021315477738291295,0.6410552281066713
50,853,51,6079972,1,1789641,0.29435020424436165,0.13515177372527373,0.1932048371275394,0.024420013776379233,0.35287317112644595
51,853,52,6667923,1,1587422,0.23806843600323518,0.13414417053106342,0.12695422547620902,0.024062815362444947,0.4767703526270474
52,853,53,11804849,0,0,0.0,0.1887341379800792,0.16294287203504254,0.029196392092774758,0.6191265978921034
53,853,54,5741252,0,0,0.0,0.20212664415357487,0.18171924869349054,0.02828163613093451,0.5878724710220001
54,853,55,7547101,2,2366434,0.31355536384102983,0.1681339629614073,0.06246663453954041,0.026055965065261484,0.429788073592761
55,853,56,9627463,0,0,0.0,0.19278993853313173,0.10446573515785,0.025218585623232207,0.6775257406857861
56,853,57,9389706,1,593202,0.06317577994454779,0.24775110104618825,0.0781075573612209,0.033267921274638415,0.5776976403734047
57,853,58,10802358,1,1487951,0.13774316681598592,0.21900486912209352,0.09881462917633353,0.03781442903484591,0.5066229058507411
58,853,59,2172906,1,701783,0.32296979252669006,0.04701814068349022,0.16697639014296983,0.01096181795254834,0.45207385869430156
59,853,60,8724764,1,1510672,0.17314760605559074,0.12080349680518579,0.19549652002048423,0.018775751412874894,0.4917766257058644
60,853,61,12184244,1,955901,0.07845386221746709,0.06111762042848124,0.23518004071487736,0.01865343471453789,0.6065950419246364
61,853,62,5333070,1,637976,0.11962640655382359,0.21741773500066566,0.08825610764531498,0.03434325819837354,0.5403564926018222
62,853,63,3814151,1,237184,0.062185267442217154,0.15990688360266805,0.13889539244775573,0.033700291362350365,0.6053121651450086
63,853,64,7238430,1,1736694,0.23992689022343244,0.13622000903510845,0.07096497444887911,0.03273638067923569,0.5201517456133443
64,853,65,2745147,0,0,0.0,0.24182275120421604,0.10934496404017709,0.03597949399431069,0.6128527907612962
65,853,66,3451970,0,0,0.0,0.2918313310949979,0.07829905821893006,0.046864544013997804,0.5830050666720742
66,853,67,7785471,1,1449532,0.18618423984881582,0.2235442146017884,0.05730777238782342,0.03548468679672688,0.4974790863648455
67,853,68,4370962,0,0,0.0,0.24690926162249865,0.1150366898636959,0.04035816371773537,0.59769588479607
68,853,69,7102940,1,495835,0.06980700949184422,0.21912841724694282,0.1670834893720065,0.027754422816467547,0.5162266610727388
69,853,70,2467048,0,0,0.0,0.2532857082634793,0.06183057646223341,0.04055616266890632,0.644327552605381
70,853,71,718244,0,0,0.0,0.1930987241104694,0.05344841028953949,0.03594600163732659,0.7175068639626645
71,853,72,4308074,0,0,0.0,0.22685357772405954,0.15904926424197913,0.02704340733237173,0.5870537507015896
72,853,73,2661521,0,0,0.0,0.24546603239275588,0.1763112145273323,0.030942081614234868,0.5472806714656769
73,853,74,7205333,1,1635329,0.22696091908590485,0.22061825595014137,0.07606352128347156,0.03053557691226762,0.4458217267682146
74,853,75,2305704,0,0,0.0,0.2928715047551637,0.11774928611825282,0.03820178132145323,0.5511774278051302
75,853,76,6754146,2,2126679,0.31487015530905016,0.20656541922546537,0.04180809831472402,0.026694862681381184,0.41006146446937924
76,853,77,4312017,1,1342337,0.3113014164832838,0.1556392286950631,0.10235836268734562,0.02522810090962072,0.4054728912246867
77,853,78,3120699,0,0,0.0,0.2023972834291292,0.17503386260578158,0.024295518407895154,0.5982733355571941
78,853,79,11048665,2,1788144,0.16184253934751394,0.15326123110801168,0.16917093603616365,0.028578837352748045,0.4871464561555627
79,853,80,9523137,1,2397390,0.25174372688327384,0.1502277033292706,0.1885301030532271,0.0261603923161034,0.38333807441812506
80,853,81,9737486,1,1192640,0.12247925183153023,0.1753646680467628,0.17837992270284136,0.03559994848773081,0.4881762089311348
81,853,82,7414340,0,0,0.0,0.004357366940280592,0.0018504681468613524,0.005973694219579895,0.9878184706932781
82,853,83,7090256,1,2126938,0.29998042383801093,0.12912594411259623,0.07751990901315833,0.01983355749073094,0.4735401655455036
83,853,84,5395518,1,1136369,0.21061351291942682,0.018863063750320173,0.0052475035761163245,0.004256866532555355,0.7610190532215814
84,853,85,6035078,0,0,0.0,0.13063277723999592,0.24717559574209313,0.02088605979906142,0.6013055672188495
85,853,86,5275723,1,1673257,0.3171616477968991,0.10155404292454323,0.14428126723105061,0.020115347223499034,0.416887694824008
86,853,87,2552176,0,0,0.0,0.1554528371084126,0.24359762022681822,0.03233162603206048,0.5686179166327087
87,853,88,2878118,0,0,0.0,0.2192165157926117,0.2123543926968943,0.03289649694696326,0.5355325945635308
88,853,89,4697324,0,0,0.0,0.2239690087377409,0.09347981957386801,0.03257280102458336,0.6499783706638077
89,853,90,4840416,0,0,0.0,0.21821988027475325,0.09056081130216907,0.028934496539140438,0.6622848118839373
90,853,91,5174659,0,0,0.0,0.23087221786015272,0.16242191031331726,0.0313000334901295,0.5754058383364006
91,853,92,9568530,1,2027362,0.2118781045782372,0.1927453851323035,0.16766274443409804,0.025804590673802558,0.4019091751815587
92,853,93,5023831,1,671674,0.13369757063882126,0.19302540232742701,0.11163432846367642,0.02665933627146295,0.5349833622986123
93,853,94,6997974,0,0,0.0,0.1818427733512585,0.2983919345799227,0.02498851810538307,0.4947767739634357
94,853,95,13302383,2,3049661,0.22925674294598195,0.14863201578243537,0.13019103419289613,0.03110367518361184,0.46081653189507477
95,853,96,11716223,0,0,0.0,0.06793563079159555,0.3186422791713678,0.02179021345018783,0.5916318765868489
96,853,97,8789191,2,2516506,0.28631827434402096,0.10235970523339406,0.15016751826191968,0.017581481617591425,0.44357302054307385
97,853,98,6870239,2,1604080,0.23348241596835279,0.11240875317438011,0.2069158001635751,0.02296630437456397,0.42422672631912806
98,853,99,2256176,0,0,0.0,0.14378532525831317,0.15603303997560475,0.03124445965208388,0.6689371751139982
99,853,100,13059099,2,4507473,0.3451595703501444,0.1058849465801584,0.07728909934751241,0.01774249509862817,0.45392388862355665
100,853,101,2548218,0,0,0.0,0.04497652869573953,0.018973258959790726,0.010154154785815028,0.9258960575586547
101,853,102,2060145,0,0,0.0,0.22072863803275983,0.09726257132386312,0.0326316836921673,0.6493771069512098
102,853,103,6209131,1,1491557,0.2402199277161329,0.15784366604602157,0.19691724977295536,0.021554868144994847,0.3834642883198953
103,853,104,4891770,0,0,0.0,0.040440781148745754,0.035696690563947205,0.01019262966165621,0.9136698986256508
104,853,105,1494947,0,0,0.0,0.1664199466603164,0.23075266213451046,0.022394104941512977,0.5804332862636602
105,853,106,4684460,0,0,0.0,0.15551675113033306,0.21358022055903989,0.019285040324818654,0.6116179879858084
106,853,107,2502324,0,0,0.0,0.24055078399120178,0.11132531198997413,0.029768327362883464,0.6183555766559407
107,853,108,6095936,0,0,0.0,0.1306196456130773,0.1284647673466388,0.025235665203834162,0.7156799218364497
108,853,109,7218254,0,0,0.0,0.1743018464021909,0.24248911163281314,0.03140233081296391,0.5518067111520321
109,853,110,4986587,1,1561048,0.3130493862836445,0.11594543522453334,0.12701392756207802,0.020128596974243105,0.42386265395550105
110,853,111,9489678,1,1667767,0.1757453730253018,0.09147433664240241,0.2398525007908593,0.019284426721328164,0.4736433628201083
111,853,112,7074259,1,1773036,0.25063204499580805,0.12652505371940723,0.16265265379738006,0.0214378636688309,0.4387523838185738
112,853,113,5145289,0,0,0.0,0.24478625010179214,0.12254782967487346,0.03201997011246598,0.6006459501108684
113,853,114,5342302,1,1678078,0.31411140740452337,0.1433722765953703,0.05580066420805114,0.028159583640161114,0.4585560681518941
0,586,1,14814830,2,3100064,0.20925410551454185,0.22249435194328926,0.03957122693949239,0.04624028760370521,0.4824400279989713
1,586,2,1476422,0,0,0.0,0.2650156933451276,0.050695532849009295,0.04622729815730191,0.6380614756485612
2,586,3,5224618,1,1193193,0.22837899344985604,0.17041858371272312,0.02059633833516632,0.03407368730115771,0.5465323972010968
3,586,4,17900727,2,3570945,0.19948603204774867,0.18343791288476718,0.07221382684625044,0.038988975140506865,0.5058732530807268
4,586,5,6818591,0,0,0.0,0.25183223337490107,0.017392596212325976,0.029647327431723065,0.7011278429810499
5,586,6,6506429,0,0,0.0,0.2947599981495226,0.031304575828000274,0.038576152909683636,0.6353592731127935
6,586,7,10424992,1,633032,0.06072254060242924,0.2378845950193535,0.018508119718461176,0.041502190121584744,0.6413825545381714
7,586,8,10756089,1,2233465,0.20764657116541152,0.20757396113029558,0.03856903750052645,0.05340891098985886,0.4928015192139076
8,586,9,10094753,2,2634891,0.26101589607987435,0.19213744011369074,0.04789161260310183,0.0523035085652913,0.44665154263804174
9,586,10,13684701,1,1493208,0.10911513521559586,0.20867478215271199,0.06823912338311228,0.03368060434787724,0.5802903549007026
10,586,11,4224280,0,0,0.0,0.2599074871930838,0.02132031967577907,0.036213982027706496,0.6825582111034306
11,586,12,6036868,0,0,0.0,0.23079699605822093,0.014358770143723533,0.025426264082633578,0.7294179697154219
12,586,13,5512183,1,738462,0.13396906452488969,0.1746935832863314,0.018329398715536113,0.0456666623731469,0.627341291100096
13,586,14,8262106,0,0,0.0,0.19177410698918654,0.06604224153018613,0.03976286433507389,0.7024207871455534
14,586,15,9557521,2,2329325,0.24371644069628515,0.17215782209633648,0.02367067778349637,0.0463995841599511,0.5140554752639309
15,586,16,17692186,2,2653930,0.15000577090925904,0.21004414039056565,0.06857920214042516,0.04781398974665991,0.5235568968130903
16,586,17,8968718,0,0,0.0,0.23014727411431601,0.031600725990046735,0.05190530017779576,0.6863466997178415
17,586,18,11657559,2,1635074,0.14025869395128088,0.21179957141971145,0.020399467847428437,0.04048008678317648,0.5870621799984027
18,586,19,5973905,1,1328482,0.22238083799457808,0.19089707653536506,0.02737321735112962,0.031780050067753,0.5275688180511743
19,586,20,4245497,0,0,0.0,0.26643853475812135,0.013574382457460222,0.03722603030929005,0.6827610524751283
20,586,21,3441439,0,0,0.0,0.187505575429348,0.007101389854650918,0.029205224907371596,0.7761878098086294
21,586,22,11972443,1,1735275,0.14493909054317486,0.2117187778634653,0.0037478566404534146,0.048621237954526074,0.5909730369983803
22,586,23,3715309,0,0,0.0,0.18707972876549434,0.10022423437727522,0.044196323912762035,0.6684997129444684
23,586,24,1867720,0,0,0.0,0.15182468464223758,0.008221789133274794,0.025171867303450196,0.8147816589210374
24,586,25,2463095,0,0,0.0,0.1866424153351779,0.0034322671273337,0.037303879874710476,0.7726214376627779
25,586,26,2493676,0,0,0.0,0.19290276683899593,0.003525718657917067,0.021886965267340262,0.7816845492357467
26,586,27,2683207,0,0,0.0,0.12105961262027119,0.004217714101073827,0.02468762193897079,0.8500350513396842
27,586,28,1445914,0,0,0.0,0.04098445689024382,0.004518940960527389,0.015700795482995532,0.9387958066662333
28,586,29,19892458,1,664140,0.033386522671054526,0.0690504411269839,0.007608662539340286,0.020167492624591693,0.8697868810380296
29,586,30,5013130,1,555971,0.1109029688039209,0.08976747062214624,0.006443878375386236,0.011496609902396307,0.7813890722961503
30,586,31,13562384,2,3975424,0.29312132734185964,0.14749442280944117,0.0059038292972680905,0.03299088124919631,0.5204895393022347
31,586,32,1741727,0,0,0.0,0.08492490499372175,0.022554051237650908,0.01261851024873588,0.8799025335198914
32,586,33,7724542,1,338006,0.04375741629730281,0.07018655604435836,0.06748607231341354,0.010607360281036727,0.8079625950638886
33,586,34,2003051,0,0,0.0,0.05472701394023417,0.07187086100154215,0.01225929844022943,0.8611428266179942
34,586,35,774868,0,0,0.0,0.01885740539033745,0.042514337925943516,0.003359281838971283,0.9352689748447478
35,586,36,1112610,0,0,0.0,0.01740412183963833,0.012458094031151976,0.003716486459765776,0.966421297669444
36,586,37,7446918,1,876291,0.1176716327479368,0.033898318740719316,0.0032947858429487205,0.011059743104462812,0.8340755195639323
37,586,38,5855686,1,1317389,0.2249760318432375,0.16305638656171112,0.0052342287479212515,0.026208030963408898,0.5805253218837212
38,586,39,11324252,1,1612031,0.14235209530837004,0.10087986385325935,0.035411610409234975,0.01644302864330465,0.704913401785831
39,586,40,2124554,0,0,0.0,0.24339602570704252,0.09655861889130612,0.026762793508661113,0.6332825618929903
40,586,41,5061993,1,1224526,0.24190590544080168,0.10869849089084083,0.0018613222104416184,0.015133960082520857,0.632400321375395
41,586,42,1086999,0,0,0.0,0.06568083319303882,0.015478395104319323,0.007071763635477126,0.9117690080671648
42,586,43,7586466,1,1662031,0.2190784220215315,0.0412263101159354,0.02004727893066416,0.0038055927489822005,0.7158423961828867
43,586,44,11051011,1,1600445,0.14482340122546253,0.07485713298086483,0.08315365897292112,0.009962165452554522,0.687203641368197
44,586,45,23041544,2,3550775,0.15410317121109593,0.0741854799313796,0.010171974586425285,0.00882184804976611,0.752717526221333
45,586,46,10867130,1,1863491,0.171479590287408,0.05680239400835363,0.0031655092006813205,0.0059440717098258695,0.7626084347937312
46,586,47,6690217,1,1613156,0.24112162580077745,0.11405429749139677,0.007085420398172436,0.010273059902242334,0.627465596407411
47,586,48,3382611,1,1009248,0.2983636013718397,0.06721257632048143,0.0034890207594074516,0.016475438647837425,0.614459362900434
48,586,49,5259075,1,1083250,0.2059772868802974,0.1427971649006717,0.008599040705827546,0.017968178814715515,0.6246583286984878
49,586,50,6461619,1,1854801,0.28704895785406104,0.11090579620989724,0.0015048860045756335,0.006630536402718885,0.5939098235287472
50,586,51,9920007,1,1577642,0.15903637971223206,0.17857023689600218,0.004280138108773512,0.018871962489542597,0.6392412827934496
51,586,52,4217217,0,0,0.0,0.23898224824570327,0.004124520981490874,0.024735269728828276,0.7321579610439776
52,586,53,5997221,0,0,0.0,0.17755490417978595,0.0152649035278173,0.023439689816333265,0.7837405024760635
53,586,54,7998088,1,920536,0.11509450758731336,0.17050012452976263,0.011644658073279513,0.019058805054408004,0.6837019047552365
54,586,55,5405774,1,1126536,0.2083949495483903,0.17354850572739444,0.005880379016954834,0.025562111919588203,0.5866140537876722
55,586,56,1551067,0,0,0.0,0.16361382196900584,0.005796010101433401,0.03159502458630092,0.7989951433432598
56,586,57,8285242,1,569289,0.0687112096423979,0.19145765446561488,0.01412897776552574,0.02637183078056139,0.6993303273459001
57,586,58,8589337,1,275969,0.03212925514507115,0.1918210916628373,0.007054444365147159,0.02357166798787846,0.7454235408390659
58,586,59,6795141,0,0,0.0,0.19569498263538607,0.01158592588439298,0.04479892323058492,0.747920168249636
59,586,60,11541397,1,1749714,0.15160331110696565,0.1845327736321695,0.014494692453608519,0.028606155736606236,0.6207630670706501
60,586,61,3445154,0,0,0.0,0.2656723037634892,0.008476544154484822,0.051369256642809,0.674481895439217
61,586,62,150355,0,0,0.0,0.11225433141564962,0.017644907053307173,0.021023577533171495,0.8490771839978717
62,586,63,5888492,0,0,0.0,0.29407681966792176,0.01834255697383982,0.04744389565274097,0.6401367277054975
63,586,64,5137698,0,0,0.0,0.23158212101995873,0.022403418807411413,0.045259374918494626,0.7007550852541352
64,586,65,8499006,1,1024878,0.12058798405366462,0.19419012058586615,0.0259760964988141,0.0364170821858462,0.6228287166758089
65,586,66,11572907,1,1624758,0.14039324778121867,0.2282825741190178,0.01644979951882444,0.03679559509119014,0.578078783489749
66,586,67,32137101,0,0,0.0,0.15968023998182038,0.028358998529456655,0.02698753070477639,0.7849732307839465
67,586,68,3912262,0,0,0.0,0.21963713064206844,0.09080501254772815,0.043115466193215074,0.6464423906169884
68,586,69,4180216,0,0,0.0,0.1920584964987455,0.02825188937605138,0.041094766394846584,0.7385948477303566
69,586,70,7349536,1,1959423,0.26660499383906683,0.1698999773591149,0.05823170333474113,0.04514176133023908,0.460121564136838
70,586,71,3020370,0,0,0.0,0.1492853524568182,0.029648354340693357,0.02763734244479981,0.7934289507576886
71,586,72,1208314,0,0,0.0,0.23058989633489307,0.017414347595078764,0.04009222768253947,0.7119035283874887
